id,veiculo_id,veiculo_nome,tipo,data_hora,hodometro_km,categoria,subcategoria,valor,quantidade_litros,preco_unitario,distancia_km,consumo_km_l,tanque_completo,local,motorista,motivo,forma_pagamento,observacao,status_qualidade,flags_qualidade,origem,linha_origem,veiculo,distancia_abastecimento_km
7860a083b2edda42ed33,v2,Hyundai Sonata,SERVICO,2020-05-02T10:01:49,146620,MANUTENCAO,Troca de Óleo,275,,,0,,N.I.,,MARCELO BR,,,Filtro ar condicionado  filtro ar  filtro oleo,VALIDO,,DRIVVO,380,Hyundai Sonata,
1f3683c0d57422d28c7c,v2,Hyundai Sonata,ABASTECIMENTO,2020-05-07T19:17:57,146915,COMBUSTIVEL,Gasolina,102.36,27.008,3.79,295,10.996741706161139,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,179,Hyundai Sonata,297
3db2800f545786f89f81,v2,Hyundai Sonata,SERVICO,2020-05-09T19:36:37,147150,MANUTENCAO,Suspensão/Amortecedores,170,,,235,,N.I.,,MARCELO BR,,,Batentes e coxim trás  direto,VALIDO,,DRIVVO,379,Hyundai Sonata,
b7c7b9f950fe15e572b8,v2,Hyundai Sonata,ABASTECIMENTO,2020-05-14T21:45:18,147209,COMBUSTIVEL,Gasolina,136.781,36.09,3.79,59,8.146300914380713,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,178,Hyundai Sonata,294
cd9c7998c482f9f91fc9,v2,Hyundai Sonata,SERVICO,2020-05-18T05:21:42,147300,MANUTENCAO,Pneus - Alinhamento/Balanceamento,90,,,91,,N.I.,,MARCELO BR,,,,VALIDO,,DRIVVO,378,Hyundai Sonata,
1c463564971ea1e5a7bb,v2,Hyundai Sonata,ABASTECIMENTO,2020-05-21T18:28:57,147517,COMBUSTIVEL,Gasolina,145.16,38.301,3.79,217,8.041565494373515,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,177,Hyundai Sonata,308
63fbbccc160a8803e7e5,v2,Hyundai Sonata,ABASTECIMENTO,2020-05-28T20:19:46,147814,COMBUSTIVEL,Gasolina,143.26,37.799,3.79,297,7.857350723564116,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,176,Hyundai Sonata,297
7780e6a5d3b57c9cd66d,v2,Hyundai Sonata,ABASTECIMENTO,2020-06-04T18:16:15,148106,COMBUSTIVEL,Gasolina,129.73,34.23,3.79,292,8.53052877592755,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,175,Hyundai Sonata,292
e59a2044eb205b836698,v2,Hyundai Sonata,ABASTECIMENTO,2020-06-10T08:31:05,148399,COMBUSTIVEL,Gasolina,135,35.62,3.79,293,8.225715889949468,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,174,Hyundai Sonata,293
895098c149b1816faf9a,v2,Hyundai Sonata,SERVICO,2020-06-12T13:57:45,148400,MANUTENCAO,Pneus - Alinhamento/Balanceamento,90,,,1,,N.I.,Lonil,MARCELO BR,,,40 solda bucha  50 alinhamento traseiro,VALIDO,,DRIVVO,377,Hyundai Sonata,
1d25535b674dd729ec6e,v2,Hyundai Sonata,ABASTECIMENTO,2020-06-18T18:31:38,148710,COMBUSTIVEL,Gasolina,158.57,41.839,3.79,310,7.433256052964937,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,173,Hyundai Sonata,311
f657455a5f4017b0ff06,v2,Hyundai Sonata,ABASTECIMENTO,2020-06-24T06:06:52,148985,COMBUSTIVEL,Gasolina,137.59,35.831,3.84,275,7.674918366777371,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,172,Hyundai Sonata,275
826475022f01d18568bd,v2,Hyundai Sonata,ABASTECIMENTO,2020-07-03T12:38:38,149289,COMBUSTIVEL,Gasolina,155.17,39.889,3.89,304,7.621148687608112,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,171,Hyundai Sonata,304
a18a9fb93bc43c0dffc6,v2,Hyundai Sonata,ABASTECIMENTO,2020-07-08T18:34:24,149550,COMBUSTIVEL,Gasolina,154.12,39.62,3.89,261,6.587582029278143,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,170,Hyundai Sonata,261
245faed2b5b054597ddb,v2,Hyundai Sonata,ABASTECIMENTO,2020-07-16T18:35:51,149830,COMBUSTIVEL,Gasolina,137.71,35.401,3.89,280,7.909381090929634,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,169,Hyundai Sonata,280
62a5fb159c099ceacf82,v2,Hyundai Sonata,ABASTECIMENTO,2020-07-22T18:26:27,150120,COMBUSTIVEL,Gasolina,144.36,36.18,3.99,290,8.015478164731896,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,168,Hyundai Sonata,290
3170cc2a069aadc509fb,v2,Hyundai Sonata,ABASTECIMENTO,2020-07-30T12:24:50,150474,COMBUSTIVEL,Gasolina,175.08,43.88,3.99,354,8.067456700091157,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,167,Hyundai Sonata,354
18837394d9639490535c,v2,Hyundai Sonata,SERVICO,2020-08-03T14:24:34,150474,MANUTENCAO,Vidros/Espelhos,180,,,0,,N.I.,,MARCELO BR,,,Insulfilme,VALIDO,,DRIVVO,376,Hyundai Sonata,
2717a044d68626a8d740,v2,Hyundai Sonata,ABASTECIMENTO,2020-08-05T20:42:15,150800,COMBUSTIVEL,Gasolina,115.39,28.92,3.99,326,11.272475795297371,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,166,Hyundai Sonata,326
d26b5b17d13b96131b2f,v2,Hyundai Sonata,ABASTECIMENTO,2020-08-13T22:45:05,151109,COMBUSTIVEL,Gasolina,139.05,34.85,3.99,309,8.866571018651362,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,165,Hyundai Sonata,309
772faa8dd1c2c68637aa,v2,Hyundai Sonata,ABASTECIMENTO,2020-08-20T17:19:11,151388,COMBUSTIVEL,Gasolina,128.37,31.31,4.1,279,8.910891089108912,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,164,Hyundai Sonata,279
e03a793c0fba3520765e,v2,Hyundai Sonata,ABASTECIMENTO,2020-08-27T13:15:42,151678,COMBUSTIVEL,Gasolina,146.37,34.44,4.25,290,8.420441347270616,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,163,Hyundai Sonata,290
baa0e879a8d4e0c0154e,v2,Hyundai Sonata,ABASTECIMENTO,2020-09-02T19:59:57,151940,COMBUSTIVEL,Gasolina,113.71,26.14,4.35,262,10.022953328232594,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,162,Hyundai Sonata,262
e939212e22a0475bdeb1,v2,Hyundai Sonata,SERVICO,2020-09-07T11:39:30,152200,MANUTENCAO,Pastilha de Freio,130,,,260,,N.I.,,MARCELO BR,,,Só dianteiro. Pastilha 90. Maurício 40,VALIDO,,DRIVVO,375,Hyundai Sonata,
b9881b4fb7526d410ec7,v2,Hyundai Sonata,ABASTECIMENTO,2020-09-10T12:33:52,152230,COMBUSTIVEL,Gasolina,156.86,36.06,4.35,30,8.042151968940654,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,161,Hyundai Sonata,290
e5eebdae8e1919451484,v2,Hyundai Sonata,ABASTECIMENTO,2020-09-16T19:38:26,152486,COMBUSTIVEL,Gasolina,134.07,30.821,4.35,256,8.306025112747802,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,160,Hyundai Sonata,256
431a93c282f7b0cb0f0b,v2,Hyundai Sonata,SERVICO,2020-09-22T10:40:52,152486,MANUTENCAO,Troca de Óleo,33,,,0,,N.I.,,MARCELO BR,,,Completar,VALIDO,,DRIVVO,374,Hyundai Sonata,
1c349bc0e972a3225525,v2,Hyundai Sonata,ABASTECIMENTO,2020-09-24T18:24:10,152803,COMBUSTIVEL,Gasolina,154.25,35.46,4.35,317,8.939650310208686,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,159,Hyundai Sonata,317
1a93818445fe4dfb8e3f,v2,Hyundai Sonata,ABASTECIMENTO,2020-09-30T12:29:06,153037,COMBUSTIVEL,Gasolina,110.14,25.32,4.35,234,9.24170616113744,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,158,Hyundai Sonata,234
54d2df0c1f2ef1294029,v2,Hyundai Sonata,ABASTECIMENTO,2020-10-07T12:36:48,153337,COMBUSTIVEL,Gasolina,162.6,37.379,4.35,300,8.025896893977903,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,157,Hyundai Sonata,300
9853efc8bb9856c5d6cf,v2,Hyundai Sonata,ABASTECIMENTO,2020-10-15T19:27:29,153628,COMBUSTIVEL,Gasolina,155.32,35.061,4.43,291,8.299820313168478,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,156,Hyundai Sonata,291
a86f97244c4c446fd982,v2,Hyundai Sonata,ABASTECIMENTO,2020-10-21T15:13:48,153948,COMBUSTIVEL,Gasolina,157.021,35.049,4.48,320,9.130075037804216,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,155,Hyundai Sonata,320
7d792bcf7fa342da05c1,v2,Hyundai Sonata,ABASTECIMENTO,2020-10-29T18:13:35,154263,COMBUSTIVEL,Gasolina,167.33,37.35,4.48,315,8.433734939759036,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,154,Hyundai Sonata,315
ad2bdea8295edc814de6,v2,Hyundai Sonata,ABASTECIMENTO,2020-11-05T21:12:13,154535,COMBUSTIVEL,Gasolina,143.619,32.42,4.43,272,8.38988278840222,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,153,Hyundai Sonata,272
8def762f54d503791601,v2,Hyundai Sonata,ABASTECIMENTO,2020-11-12T13:51:32,154804,COMBUSTIVEL,Gasolina,131.62,29.711,4.43,269,9.053885766214535,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,152,Hyundai Sonata,269
b946e3a3708383efff08,v2,Hyundai Sonata,ABASTECIMENTO,2020-11-20T21:44:14,155264,COMBUSTIVEL,Gasolina,230.72,51.385,4.49,460,8.952028802179624,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,151,Hyundai Sonata,460
6c7913d97007c51693fa,v2,Hyundai Sonata,ABASTECIMENTO,2020-11-25T19:01:53,155586,COMBUSTIVEL,Gasolina,156.51,35.33,4.43,322,9.11406736484574,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,150,Hyundai Sonata,322
bb95d5052db75cbfac90,v2,Hyundai Sonata,ABASTECIMENTO,2020-12-03T19:05:24,155888,COMBUSTIVEL,Gasolina,160.02,35.639,4.49,302,8.473862902999523,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,149,Hyundai Sonata,302
ad07d292c19fb6ce1420,v2,Hyundai Sonata,DESPESA,2020-12-07T09:47:10,156000,ADMINISTRATIVA,Seguro,2214,,,112,,N.I.,,MARCELO BR,,,,VALIDO,,DRIVVO,237,Hyundai Sonata,
add3691093e7e8118f0f,v2,Hyundai Sonata,SERVICO,2020-12-07T09:51:23,156000,MANUTENCAO,Pneus - Calibragem,70,,,0,,N.I.,,MARCELO BR,,,Pneu rasgando,VALIDO,,DRIVVO,373,Hyundai Sonata,
65c843a682ee75eaa765,v2,Hyundai Sonata,SERVICO,2020-12-07T09:52:40,156000,MANUTENCAO,Pneus - Calibragem,155,,,0,,N.I.,,MARCELO BR,,,Compra macaco hidráulico,VALIDO,,DRIVVO,372,Hyundai Sonata,
de3a580c178ca599b3ae,v2,Hyundai Sonata,DESPESA,2020-12-07T09:57:50,156000,ADMINISTRATIVA,Impostos (IPVA/DPVAT),1913.53,,,0,,N.I.,,MARCELO BR,,,,VALIDO,,DRIVVO,236,Hyundai Sonata,
c738b153b391c59a230f,v2,Hyundai Sonata,ABASTECIMENTO,2020-12-10T18:16:47,156186,COMBUSTIVEL,Gasolina,161.33,35.931,4.49,186,8.293673986251427,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,148,Hyundai Sonata,298
11a90a656ad0ea0073ca,v2,Hyundai Sonata,SERVICO,2020-12-12T13:24:34,156300,MANUTENCAO,Filtro de Óleo,50,,,114,,N.I.,,MARCELO BR,,,Óleo p/ 10mil km. Mudar local troca óleo,VALIDO,,DRIVVO,370,Hyundai Sonata,
1b5a32e67e5ebee950ed,v2,Hyundai Sonata,SERVICO,2020-12-12T13:24:34,156300,MANUTENCAO,Filtro de Ar da Cabine,120,,,0,,N.I.,,MARCELO BR,,,Óleo p/ 10mil km. Mudar local troca óleo,VALIDO,,DRIVVO,369,Hyundai Sonata,
24f596bd205afede0205,v2,Hyundai Sonata,SERVICO,2020-12-12T13:24:34,156300,MANUTENCAO,Filtro de Ar,80,,,0,,N.I.,,MARCELO BR,,,Óleo p/ 10mil km. Mudar local troca óleo,VALIDO,,DRIVVO,368,Hyundai Sonata,
a65fa28b8422be67e7eb,v2,Hyundai Sonata,SERVICO,2020-12-12T13:24:34,156300,MANUTENCAO,Troca de Óleo,145,,,0,,N.I.,,MARCELO BR,,,Óleo p/ 10mil km. Mudar local troca óleo,VALIDO,,DRIVVO,371,Hyundai Sonata,
ff7379a8b6e3f28d32de,v2,Hyundai Sonata,ABASTECIMENTO,2020-12-17T19:28:36,156486,COMBUSTIVEL,Gasolina,159.808,35.592,4.49,186,8.428860418071476,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,147,Hyundai Sonata,300
ca3b6765dbc436dc49ae,v2,Hyundai Sonata,SERVICO,2020-12-19T12:58:51,156486,MANUTENCAO,Portas e Capu,400,,,0,,N.I.,MakPecas,MARCELO BR,,,,VALIDO,,DRIVVO,367,Hyundai Sonata,
ebd57fd5984031b75b34,v2,Hyundai Sonata,SERVICO,2020-12-19T13:00:44,156486,MANUTENCAO,Funilaria,350,,,0,,N.I.,,MARCELO BR,,,Para-choque  guias para-choque  faróis milha,VALIDO,,DRIVVO,365,Hyundai Sonata,
f0c8594ec0097307abac,v2,Hyundai Sonata,SERVICO,2020-12-19T13:00:44,156486,MANUTENCAO,Funilaria,168,,,0,,N.I.,,MARCELO BR,,,Para-choque  guias para-choque  faróis milha,VALIDO,,DRIVVO,366,Hyundai Sonata,
b4f043522e262d9427ce,v2,Hyundai Sonata,SERVICO,2020-12-21T11:19:20,156486,MANUTENCAO,Radiador,147,,,0,,N.I.,,MARCELO BR,,,Limpeza  fluido e tampa,VALIDO,,DRIVVO,364,Hyundai Sonata,
2cb3036e2f080adf06af,v2,Hyundai Sonata,SERVICO,2020-12-21T11:21:36,156486,MANUTENCAO,Fluido de Freio,120,,,0,,N.I.,,MARCELO BR,,,,VALIDO,,DRIVVO,363,Hyundai Sonata,
dd430d570bf9b1f47b97,v2,Hyundai Sonata,SERVICO,2020-12-21T11:21:36,156486,MANUTENCAO,Disco de Freio,90,,,0,,N.I.,,MARCELO BR,,,,VALIDO,,DRIVVO,362,Hyundai Sonata,
07a56b82c079e4ff2995,v2,Hyundai Sonata,SERVICO,2020-12-21T16:00:25,156486,MANUTENCAO,Mão de obra,250,,,0,,N.I.,,MARCELO BR,,,Lentes  instalar lentes  faróis milha,VALIDO,,DRIVVO,361,Hyundai Sonata,
6f45b94c6cfe9e845865,v2,Hyundai Sonata,SERVICO,2020-12-21T16:00:25,156486,MANUTENCAO,Farol,220,,,0,,N.I.,,MARCELO BR,,,Lentes  instalar lentes  faróis milha,VALIDO,,DRIVVO,359,Hyundai Sonata,
a39177f29901787ffcfe,v2,Hyundai Sonata,SERVICO,2020-12-21T16:07:33,156486,MANUTENCAO,Bomba de combustível,580,,,0,,N.I.,,MARCELO BR,,,,VALIDO,,DRIVVO,358,Hyundai Sonata,
77eb51dd828291154418,v2,Hyundai Sonata,SERVICO,2020-12-21T20:25:59,156486,MANUTENCAO,Portas e Capu,90,,,0,,N.I.,,MARCELO BR,,,Suspensão capu,VALIDO,,DRIVVO,357,Hyundai Sonata,
424845c4f5678049b65a,v2,Hyundai Sonata,SERVICO,2020-12-21T20:28:06,156486,MANUTENCAO,Chave,10,,,0,,N.I.,,MARCELO BR,,,Chaveiro,VALIDO,,DRIVVO,356,Hyundai Sonata,
103b2540c5a7af4777de,v2,Hyundai Sonata,SERVICO,2020-12-21T21:18:45,156486,MANUTENCAO,Regulagem/Limpeza Bicos,350,,,0,,N.I.,,MARCELO BR,,,Velas  descarbonizador anel viton,VALIDO,,DRIVVO,355,Hyundai Sonata,
344e4567da67a0e86ff3,v2,Hyundai Sonata,SERVICO,2020-12-23T16:01:28,156486,MANUTENCAO,Direção Hidráulica,300,,,0,,N.I.,,MARCELO BR,,,Traça de óleo direção e coifas,VALIDO,,DRIVVO,354,Hyundai Sonata,
68b241530faca5a70a40,v2,Hyundai Sonata,SERVICO,2020-12-28T21:23:14,156486,MANUTENCAO,Bomba de combustível,200,,,0,,N.I.,,MARCELO BR,,,Mão obra,VALIDO,,DRIVVO,353,Hyundai Sonata,
1347a38efbf4d13df7d5,v2,Hyundai Sonata,SERVICO,2020-12-30T20:23:59,156486,MANUTENCAO,Parabarros,120,,,0,,N.I.,,MARCELO BR,,,Recuperação e prisilias,VALIDO,,DRIVVO,352,Hyundai Sonata,
baa62b1fbd9b236342b9,v2,Hyundai Sonata,SERVICO,2020-12-30T20:23:59,156486,MANUTENCAO,Parabarros,25,,,0,,N.I.,,MARCELO BR,,,Recuperação e prisilias,VALIDO,,DRIVVO,351,Hyundai Sonata,
9b65be3ac0abf5273378,v2,Hyundai Sonata,ABASTECIMENTO,2021-01-05T12:02:39,156794,COMBUSTIVEL,Gasolina,287.681,61.209,4.7,308,5.031939747422764,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,146,Hyundai Sonata,308
3e26a7130c376c8d3a56,v2,Hyundai Sonata,DESPESA,2021-01-05T12:16:37,156794,ADMINISTRATIVA,Impostos (IPVA/DPVAT),290,,,0,,N.I.,,MARCELO BR,,,Placa Nova,VALIDO,,DRIVVO,235,Hyundai Sonata,
851af45492cb3c6b2f1b,v2,Hyundai Sonata,SERVICO,2021-01-05T12:17:23,156794,MANUTENCAO,Farol,20,,,0,,N.I.,,MARCELO BR,,,Limpeza por baixo. Café pisca pisca,VALIDO,,DRIVVO,349,Hyundai Sonata,
d39938f74786dc054a08,v2,Hyundai Sonata,SERVICO,2021-01-05T12:17:23,156794,MANUTENCAO,Lava-jato,40,,,0,,N.I.,,MARCELO BR,,,Limpeza por baixo. Café pisca pisca,VALIDO,,DRIVVO,350,Hyundai Sonata,
ef69c7f642cc3c868170,v2,Hyundai Sonata,SERVICO,2021-01-13T13:01:28,156800,MANUTENCAO,Lava-jato,100,,,6,,N.I.,,MARCELO BR,,,,VALIDO,,DRIVVO,348,Hyundai Sonata,
7ef6332bac34341e863b,v2,Hyundai Sonata,SERVICO,2021-01-13T13:01:55,156800,MANUTENCAO,Teto Solar,600,,,0,,N.I.,,MARCELO BR,,,,VALIDO,,DRIVVO,347,Hyundai Sonata,
3f0d0ea4209a52f0f566,v2,Hyundai Sonata,ABASTECIMENTO,2021-01-21T19:14:03,157049,COMBUSTIVEL,Gasolina,169.13,36.529,4.63,249,6.980755016562183,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,145,Hyundai Sonata,255
d559474740121037258e,v2,Hyundai Sonata,ABASTECIMENTO,2021-01-28T12:56:22,157317,COMBUSTIVEL,Gasolina,146.91,31.73,4.63,268,8.446265364008825,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,144,Hyundai Sonata,268
70ae676b5ed05279c054,v2,Hyundai Sonata,ABASTECIMENTO,2021-02-04T14:06:43,157585,COMBUSTIVEL,Gasolina,142.039,29.653,4.79,268,9.037871378949854,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,143,Hyundai Sonata,268
5aa82f60d10d0aeaf970,v2,Hyundai Sonata,SERVICO,2021-02-11T15:19:10,157585,MANUTENCAO,Pneus - Alinhamento/Balanceamento,50,,,0,,N.I.,,MARCELO BR,,,Só balanceamento  Gr nunca mas ir rampa escorrega,VALIDO,,DRIVVO,346,Hyundai Sonata,
ade3711b7f9c3f821a44,v2,Hyundai Sonata,ABASTECIMENTO,2021-02-11T18:13:18,157915,COMBUSTIVEL,Gasolina,188.611,38.571,4.89,330,8.555650618340204,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,142,Hyundai Sonata,330
e959e04e4f4576e5c1d7,v2,Hyundai Sonata,ABASTECIMENTO,2021-02-18T18:56:10,158188,COMBUSTIVEL,Gasolina,145.09,29.671,4.89,273,9.200903238852751,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,141,Hyundai Sonata,273
108c32d8de45db01fb8b,v2,Hyundai Sonata,ABASTECIMENTO,2021-02-25T21:34:25,158437,COMBUSTIVEL,Gasolina,162.28,31.511,5.15,249,7.902002475326077,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,140,Hyundai Sonata,249
362ffce4bddc0e112424,v2,Hyundai Sonata,ABASTECIMENTO,2021-03-04T23:43:51,158710,COMBUSTIVEL,Gasolina,180,34.221,5.26,273,7.977557640045587,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,139,Hyundai Sonata,273
1702f7b2d28d0caa97c3,v2,Hyundai Sonata,SERVICO,2021-03-09T09:17:57,158710,MANUTENCAO,Troca de Óleo,26,,,0,,N.I.,,MARCELO BR,,,Posto buzina. Complemento,VALIDO,,DRIVVO,345,Hyundai Sonata,
0a08352a333a3ae230a6,v2,Hyundai Sonata,ABASTECIMENTO,2021-03-12T12:55:30,158994,COMBUSTIVEL,Gasolina,187.79,33.296,5.64,284,8.529553099471409,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,138,Hyundai Sonata,284
308edd5090e6bb6c21ae,v2,Hyundai Sonata,ABASTECIMENTO,2021-03-19T19:57:34,159412,COMBUSTIVEL,Gasolina,250,44.883,5.57,418,9.313102956575985,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,137,Hyundai Sonata,418
75fb838fa902ea2fc035,v2,Hyundai Sonata,SERVICO,2021-03-20T10:35:56,159600,MANUTENCAO,Suspensão/Amortecedores,506,,,188,,N.I.,Petrocar,MARCELO BR,,,Rolamento rodas,VALIDO,,DRIVVO,343,Hyundai Sonata,
a1a8119ae00e0b9ea266,v2,Hyundai Sonata,SERVICO,2021-03-20T10:35:56,159600,MANUTENCAO,Rodas,460,,,0,,N.I.,Petrocar,MARCELO BR,,,Rolamento rodas,VALIDO,,DRIVVO,341,Hyundai Sonata,
a6f034bd751863f048ac,v2,Hyundai Sonata,SERVICO,2021-03-20T10:35:56,159600,MANUTENCAO,Pneus - Alinhamento/Balanceamento,60,,,0,,N.I.,Petrocar,MARCELO BR,,,Rolamento rodas,VALIDO,,DRIVVO,339,Hyundai Sonata,
ea4464e46a3d518d5206,v2,Hyundai Sonata,SERVICO,2021-03-20T10:35:56,159600,MANUTENCAO,Mão de obra,400,,,0,,N.I.,Petrocar,MARCELO BR,,,Rolamento rodas,VALIDO,,DRIVVO,337,Hyundai Sonata,
eb177845ca5a38a29bb2,v2,Hyundai Sonata,ABASTECIMENTO,2021-03-25T18:21:02,159815,COMBUSTIVEL,Gasolina,275,48.759,5.64,215,8.265140794519986,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,136,Hyundai Sonata,403
afa384cfdbdc9e3aa8a4,v2,Hyundai Sonata,ABASTECIMENTO,2021-03-31T12:32:49,160067,COMBUSTIVEL,Gasolina,173.66,30.791,5.64,252,8.184209671657303,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,135,Hyundai Sonata,252
5b4fb79fa209f1555edb,v2,Hyundai Sonata,ABASTECIMENTO,2021-04-08T18:13:58,160348,COMBUSTIVEL,Gasolina,192.66,34.16,5.64,281,8.225995316159251,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,134,Hyundai Sonata,281
3d2e5b1b36e767a4ad97,v2,Hyundai Sonata,ABASTECIMENTO,2021-04-14T18:38:56,160594,COMBUSTIVEL,Gasolina,153.13,27.151,5.64,246,9.060439762808,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,133,Hyundai Sonata,246
018850b2eb31874bd8b4,v2,Hyundai Sonata,ABASTECIMENTO,2021-04-21T14:35:59,160916,COMBUSTIVEL,Gasolina,206.042,36.8,5.599,322,8.75,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,132,Hyundai Sonata,322
aaf76cb9e790935b7d4e,v2,Hyundai Sonata,ABASTECIMENTO,2021-04-29T18:33:23,161317,COMBUSTIVEL,Gasolina,253.9,45.018,5.64,401,8.90754809187436,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,131,Hyundai Sonata,401
9445213159faae9fdc4b,v2,Hyundai Sonata,ABASTECIMENTO,2021-05-09T13:32:05,161690,COMBUSTIVEL,Gasolina,254.901,46.43,5.49,373,8.033598966185655,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,130,Hyundai Sonata,373
c663a88b27fbd69bbdb1,v2,Hyundai Sonata,ABASTECIMENTO,2021-05-13T18:10:53,161864,COMBUSTIVEL,Gasolina,91.69,15.836,5.79,174,10.987623137155847,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,129,Hyundai Sonata,174
012b35d73ef2e81fac33,v2,Hyundai Sonata,SERVICO,2021-05-15T18:12:03,161950,MANUTENCAO,Pastilha de Freio,140,,,86,,N.I.,,MARCELO BR,,,Maurício fez a troca. Pastilha s só dianteiras. Alinhamento foi trizetas dianteiras,VALIDO,,DRIVVO,334,Hyundai Sonata,
39642969652cdd35103a,v2,Hyundai Sonata,SERVICO,2021-05-15T18:12:03,161950,MANUTENCAO,Disco de Freio,250,,,0,,N.I.,,MARCELO BR,,,Maurício fez a troca. Pastilha s só dianteiras. Alinhamento foi trizetas dianteiras,VALIDO,,DRIVVO,332,Hyundai Sonata,
455d7ea854c23241de02,v2,Hyundai Sonata,SERVICO,2021-05-15T18:12:03,161950,MANUTENCAO,Pneus - Alinhamento/Balanceamento,66,,,0,,N.I.,,MARCELO BR,,,Maurício fez a troca. Pastilha s só dianteiras. Alinhamento foi trizetas dianteiras,VALIDO,,DRIVVO,335,Hyundai Sonata,
7419f3b642452085ed69,v2,Hyundai Sonata,SERVICO,2021-05-15T18:12:03,161950,MANUTENCAO,Troca de Óleo,30,,,0,,N.I.,,MARCELO BR,,,Maurício fez a troca. Pastilha s só dianteiras. Alinhamento foi trizetas dianteiras,VALIDO,,DRIVVO,336,Hyundai Sonata,
7760f659931db55aa333,v2,Hyundai Sonata,SERVICO,2021-05-15T18:12:03,161950,MANUTENCAO,Mão de obra,140,,,0,,N.I.,,MARCELO BR,,,Maurício fez a troca. Pastilha s só dianteiras. Alinhamento foi trizetas dianteiras,VALIDO,,DRIVVO,333,Hyundai Sonata,
fb961c634ac3ed4fc521,v2,Hyundai Sonata,ABASTECIMENTO,2021-05-20T18:59:15,162172,COMBUSTIVEL,Gasolina,258.63,44.21,5.85,222,6.966749604161954,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,128,Hyundai Sonata,308
f579442d5639872aed23,v2,Hyundai Sonata,ABASTECIMENTO,2021-05-29T08:03:10,162555,COMBUSTIVEL,Gasolina,271.07,47.64,5.69,383,8.039462636439966,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,127,Hyundai Sonata,383
